url_length,url_path_depth,url_num_dots,url_num_special,url_num_hyphens,url_num_underscores,url_num_percent,url_num_equal,url_num_ampersand,url_entropy,url_has_risky_ext,url_has_double_encoding,query_length,query_num_params,query_num_equals,query_num_special,query_num_percent,query_entropy,query_has_sqli,query_has_xss,query_has_traversal,query_has_encoding,query_is_empty,body_length,body_entropy,body_num_params,body_num_special,body_num_percent,body_num_quotes,body_num_semicolons,body_num_brackets,body_has_sqli,body_has_xss,body_has_traversal,body_has_encoding,body_is_empty,method_get,method_post,method_put,method_suspicious,cookie_length,cookie_has_sqli,cookie_has_xss,cookie_is_present,content_type_is_form,content_type_is_json,content_type_is_none,connection_is_close,connection_keep_alive,post_no_content_type,get_with_body,post_empty_body,content_length_mismatch,label,attack_class,request_id
95,8,4,0,1,0,0,0,0,5.2472,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92,1,0,1,1,0,0,0,1,0,0,0,1,1,SSI,39559
135,12,1,0,1,0,0,0,0,5.2821,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,93,1,0,1,1,0,0,1,0,0,0,1,1,0,Valid,32810
117,12,1,0,0,0,0,0,0,5.127,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22,0,0,1,1,0,0,0,1,0,0,1,1,0,Valid,33429
149,12,4,0,0,0,0,0,0,5.317,0,0,52,2,2,0,3,4.6714,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,109,1,0,1,0,0,1,1,0,0,0,0,0,1,PathTransversal,45728
46,3,2,0,1,0,0,0,0,4.7951,0,0,175,10,10,0,1,5.1088,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,21886
57,5,1,0,1,0,0,0,0,4.9228,0,0,309,15,15,0,1,5.1622,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,0,Valid,10926
115,9,1,0,0,0,0,0,0,5.2047,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,0,1,1,0,0,1,0,0,0,0,1,0,Valid,6175
142,10,2,0,0,1,0,0,0,5.4188,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,141,1,1,1,0,0,1,0,1,0,0,0,0,1,XSS,46739
32,3,5,0,0,0,2,0,0,3.9025,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,1,OsCommanding,43997
42,2,1,0,0,0,0,0,0,4.2821,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,22665
67,5,2,0,0,0,0,0,0,4.7123,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,68,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,27619
46,4,1,0,0,0,0,0,0,4.6917,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49,1,0,1,1,0,0,1,0,0,0,1,1,1,SqlInjection,41384
58,5,1,0,1,0,0,0,0,5.1145,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,57,1,0,1,1,0,0,1,0,0,0,0,1,1,SqlInjection,42699
38,4,3,0,0,0,2,0,0,3.9553,1,0,6,0,0,0,0,2.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,92,1,0,1,0,0,1,0,1,0,0,0,0,1,OsCommanding,43823
43,2,1,0,0,1,0,0,0,4.8041,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,31268
172,12,3,0,0,0,0,0,0,5.0247,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,Valid,12038
100,10,1,0,0,0,1,0,0,5.2489,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,90,1,0,1,1,0,0,0,1,0,0,0,1,0,Valid,34422
75,5,1,0,1,0,0,0,0,5.0855,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,54,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,20664
12,2,1,0,0,0,0,0,0,2.6887,0,0,422,11,11,0,19,5.1949,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,42143
139,10,3,0,0,0,0,0,0,5.28,0,0,299,10,10,0,15,5.0949,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0,0,1,0,0,1,1,0,0,0,0,0,1,SSI,40895
37,2,1,0,0,0,0,0,0,4.52,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,72,1,0,1,1,0,0,0,1,0,0,1,1,1,XSS,48198
45,3,1,0,0,0,0,0,0,4.3478,0,0,127,1,1,0,16,4.5347,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,1,0,1,0,0,1,0,0,0,0,0,0,1,XSS,47745
48,7,2,0,1,1,0,0,0,4.8006,0,0,223,11,11,0,5,5.2138,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,17437
82,7,1,0,0,0,0,0,0,5.2854,0,0,29,2,2,0,0,4.1852,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,14435
108,11,2,0,0,1,0,0,0,5.217,0,0,279,13,13,0,3,5.3591,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,122,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,12623
126,7,3,0,1,4,0,0,0,5.6307,0,0,470,15,15,0,21,5.4944,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66,1,0,1,0,0,1,0,0,0,0,0,0,1,XSS,47219
97,6,1,0,0,0,0,0,0,5.2684,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,71,1,0,1,1,0,0,0,0,0,0,1,1,0,Valid,7150
90,9,1,0,0,0,0,0,0,4.6883,1,0,187,11,11,0,4,5.1422,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,102,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,2553
119,10,1,0,0,0,0,0,0,5.0536,0,0,212,9,9,0,4,5.1368,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,99,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,22127
56,4,2,0,0,1,0,0,0,5.151,0,0,115,5,5,0,3,5.1945,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,38,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,19204
94,7,2,0,0,1,0,0,0,5.1168,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,103,1,0,1,1,0,0,0,1,0,0,1,1,1,SqlInjection,41395
33,4,1,0,0,2,0,0,0,4.3777,0,0,267,10,10,0,7,5.2837,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,53,1,0,1,0,0,1,1,0,0,0,0,0,1,LdapInjection,38688
136,10,1,0,1,0,0,0,0,4.9714,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,117,1,0,1,1,0,0,1,0,0,0,0,1,0,Valid,7741
75,5,2,0,0,0,0,0,0,5.2036,0,0,125,7,7,0,0,5.301,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,128,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,27844
95,10,5,0,1,1,1,0,0,5.1975,1,0,175,7,7,0,5,5.1232,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,26,1,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,35226
33,1,1,0,0,0,0,0,0,4.3549,0,0,147,8,8,0,8,5.225,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,0,0,0,0,0,Valid,8063
32,3,1,0,0,4,0,0,0,4.3278,0,0,45,3,3,0,0,4.428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,121,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,31973
18,3,4,0,0,0,0,0,0,2.9749,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,42,1,0,1,0,0,1,0,1,0,0,0,0,1,PathTransversal,45134
119,9,1,0,0,1,0,0,0,5.2783,0,0,98,5,5,0,1,4.9555,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,42935
26,2,2,0,0,0,0,0,0,4.3158,1,0,368,13,13,0,23,5.4162,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,1,XSS,47715
31,2,1,0,0,0,0,0,0,4.4137,0,0,138,3,3,0,15,4.6077,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,96,1,0,1,0,0,1,1,0,0,0,0,0,1,LdapInjection,38613
109,11,3,0,1,0,0,0,0,5.3869,1,0,158,7,7,0,5,5.4926,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,0,0,1,0,0,1,0,1,0,0,0,0,0,Valid,15054
146,10,3,0,1,4,0,0,0,5.5956,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,76,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,20030
104,10,1,0,2,5,0,0,0,5.3232,1,0,150,9,9,0,3,5.2367,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,43404
67,7,2,0,1,0,0,0,0,4.8021,0,0,165,9,9,0,1,4.9531,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,75,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,15935
123,9,2,0,0,1,0,0,0,5.2824,0,0,269,8,8,0,25,5.1843,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,42256
55,6,1,0,0,1,0,0,0,4.7016,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,1,0,0,0,1,1,XPathInjection,48632
43,4,2,0,0,0,0,0,0,4.5364,0,0,317,14,14,0,16,5.3515,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,1,0,1,0,0,1,0,1,0,0,0,0,1,LdapInjection,37962
77,5,3,0,0,0,0,0,0,5.2456,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,102,1,0,1,1,0,0,1,0,0,0,1,1,0,Valid,32581
64,5,2,0,0,0,0,0,0,4.5776,0,0,260,14,14,0,4,5.1582,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,126,1,0,1,0,0,1,0,1,0,0,0,0,1,XSS,46705
95,6,1,0,0,1,0,0,0,5.2534,0,0,120,6,6,0,1,4.9752,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,41,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,23459
95,7,1,0,0,0,0,0,0,4.9495,0,0,366,12,12,0,22,5.1844,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,1,0,1,0,0,1,0,1,0,0,0,0,1,XSS,47690
133,12,2,0,0,0,0,0,0,5.3196,0,0,30,1,1,0,1,4.3647,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,114,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,9278
154,11,1,0,1,1,0,0,0,5.4608,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,32,1,0,1,1,0,0,1,0,0,0,1,1,1,XSS,48204
51,4,3,0,2,0,0,0,0,4.8193,0,0,103,2,2,0,10,4.7794,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,1,0,1,0,0,1,0,1,0,0,0,0,1,SSI,39740
46,5,8,0,0,0,0,0,0,3.9176,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,28,1,0,1,0,0,1,0,1,0,0,0,0,1,OsCommanding,43719
150,11,1,0,0,0,0,0,0,5.3962,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,81,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,2478
109,10,1,0,1,1,0,0,0,5.178,1,0,203,11,11,0,1,5.1883,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,21068
31,2,1,0,0,0,0,0,0,4.4137,1,0,68,3,3,0,0,4.9861,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,62,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,16698
66,7,1,0,1,0,0,0,0,4.9851,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,92,1,0,1,1,0,0,0,1,0,0,0,1,1,XPathInjection,48652
136,8,3,0,2,2,0,0,0,5.5089,0,0,24,1,1,0,0,4.2202,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,98,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,1352
54,5,13,0,0,0,0,0,0,3.5755,1,0,3,0,0,0,0,1.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,91,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,36627
107,6,4,0,0,3,0,0,0,5.0414,0,0,30,1,1,0,2,4.0947,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57,1,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,42265
97,7,1,0,0,0,0,0,0,4.8815,0,0,392,14,14,0,21,5.3602,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,64,1,0,1,0,0,1,0,1,0,0,0,0,1,PathTransversal,36052
20,2,1,0,0,0,0,0,0,3.6464,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,9970
24,1,1,0,0,0,0,0,0,4.2516,0,0,269,10,10,0,12,5.3009,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,SSI,40469
71,6,1,0,1,1,0,0,0,5.1388,0,0,51,4,4,0,0,4.5132,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,10067
57,5,3,0,0,1,0,0,0,4.8612,0,0,62,4,4,0,0,4.8245,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,0,0,1,0,0,1,0,1,0,0,0,0,0,Valid,11238
25,2,1,0,1,0,0,0,0,4.2137,0,0,50,3,3,0,1,4.7684,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,Valid,21105
86,7,1,0,0,1,0,0,0,5.1599,0,0,218,8,8,0,8,5.3153,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,89,1,0,1,0,0,1,0,1,0,0,0,0,1,PathTransversal,46183
116,12,1,0,0,2,0,0,0,5.1304,1,0,88,5,5,0,0,4.7315,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,77,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,14257
35,3,1,0,0,1,0,0,0,4.4791,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,SSI,40773
151,12,2,0,1,1,0,0,0,5.4605,0,0,18,1,1,0,0,3.5724,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,105,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,1802
31,4,1,0,0,0,0,0,0,4.3736,0,0,84,4,4,0,6,4.9138,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,1,0,1,0,0,0,0,1,LdapInjection,38279
153,12,1,0,4,0,0,0,0,5.4395,0,0,149,8,8,0,0,5.282,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,97,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,18573
67,5,2,0,0,1,0,0,0,5.1313,0,0,191,8,8,0,3,5.2078,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,29398
79,7,1,0,0,0,0,0,0,4.9538,1,0,220,10,10,0,11,5.2954,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,0,0,1,0,0,1,0,1,0,0,0,0,1,SSI,39425
38,4,1,0,0,0,0,0,0,4.4187,0,0,262,13,13,0,7,5.2215,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,1,0,1,0,0,1,0,1,0,0,0,0,1,LdapInjection,36880
12,2,1,0,0,0,0,0,0,3.2516,0,0,288,9,9,0,19,5.3821,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21,0,0,1,0,0,1,0,1,0,0,0,0,1,XSS,48026
55,6,2,0,0,0,0,0,0,4.8471,0,0,181,5,5,0,18,5.0764,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,1,0,1,0,0,1,0,1,0,0,0,0,1,XPathInjection,48794
38,4,1,0,1,0,0,0,0,4.6491,0,0,200,8,8,0,13,5.0962,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,120,1,0,1,0,0,1,0,1,0,0,0,0,1,OsCommanding,43087
118,12,1,0,0,0,0,0,0,5.0049,0,0,560,13,13,0,38,5.2087,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,89,1,0,1,0,0,1,0,0,0,0,0,0,1,SSI,39433
97,6,1,0,2,1,0,0,0,5.2146,0,0,312,13,13,0,10,5.2727,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,92,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,29424
31,2,3,0,0,0,0,0,0,4.6073,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,113,1,0,1,1,0,0,0,0,0,0,1,1,1,XPathInjection,50062
22,4,4,0,0,0,0,0,0,2.7499,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,63,1,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,45107
133,11,1,0,1,2,0,0,0,5.1346,1,0,135,3,3,0,13,5.1335,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,38,1,0,1,0,0,1,0,1,0,0,0,0,1,XSS,47434
94,8,2,0,0,0,0,0,0,5.1663,1,0,312,15,15,0,7,5.1185,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,1,0,0,1,1,0,0,0,0,0,1,PathTransversal,46135
119,10,1,0,0,0,0,0,0,5.0923,0,0,13,1,1,0,0,3.2389,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,117,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,14284
7,3,4,0,0,0,0,0,0,0.9852,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,1,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,45160
105,8,2,0,1,0,0,0,0,5.3417,0,0,175,5,5,0,18,5.0741,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,26,1,0,1,0,0,1,1,0,0,0,0,0,1,XPathInjection,35582
127,11,1,0,2,2,0,0,0,5.3923,0,0,85,4,4,0,0,5.0032,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,3070
146,9,1,0,0,0,0,0,0,5.4881,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,1,0,0,0,0,0,0,1,1,0,Valid,34418
78,6,1,0,1,0,0,0,0,4.8666,0,0,108,6,6,0,0,4.731,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,148,1,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,36245
11,1,1,0,0,0,0,0,0,3.0272,1,0,56,2,2,0,2,4.8653,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0,0,1,0,0,1,0,1,0,0,0,0,1,LdapInjection,38810
107,7,2,0,2,3,0,0,0,5.3835,0,0,80,4,4,0,0,4.8462,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,28917
123,10,2,0,0,0,0,0,0,5.235,1,0,303,13,13,0,12,5.2054,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,108,1,0,1,0,0,1,0,0,0,0,0,0,1,SSI,39625
85,5,1,0,0,0,0,0,0,4.6213,0,0,116,3,3,0,16,4.1082,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,1,0,0,1,1,0,0,0,0,0,1,OsCommanding,42837
31,5,1,0,1,0,0,0,0,4.1682,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,XPathInjection,35889
32,3,1,0,0,0,0,0,0,4.0778,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,74,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,20266
147,12,2,0,3,1,0,0,0,5.5352,0,0,133,9,9,0,0,5.2627,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,60,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,18772
152,12,2,0,2,0,0,0,0,5.416,0,0,319,13,13,0,13,5.2953,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,SSI,40690
87,6,1,0,2,0,0,0,0,4.7625,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,95,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,9447
70,6,1,0,1,1,0,0,0,4.7844,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,1,0,1,1,0,0,0,1,0,0,0,1,0,Valid,6067
166,12,4,0,1,0,0,0,0,5.4751,0,0,270,14,14,0,9,5.2912,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,62,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,42226
16,2,1,0,0,0,0,0,0,3.5778,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,71,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,31548
51,5,1,0,0,0,0,0,0,4.9054,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,128,1,0,1,1,0,0,1,0,0,0,0,1,1,XPathInjection,50097
80,7,5,0,1,2,0,0,0,4.9745,0,0,270,13,13,0,8,5.3932,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,116,1,0,1,0,0,1,1,0,0,0,0,0,1,PathTransversal,46291
126,10,2,0,1,1,0,0,0,5.2063,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,56,1,0,1,1,0,0,0,0,0,0,1,1,0,Valid,33653
59,3,2,0,1,0,0,0,0,4.7398,0,0,8,0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,75,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,2812
145,12,1,0,0,1,0,0,0,5.284,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,11148
